Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784286017,100,,Aggregated,66.600000,0.000000,6,7,8,9,11,14,22,38,300,320,330,23911,0,6,8.316161459515296,0.7823749911040068,325.2998749958351,70.14089749487684
1784286018,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,22,38,300,320,330,23968,0,6,8.313827853528933,0.7823749911040068,325.2998749958351,70.13830941255007
1784286019,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24042,0,6,8.31277050870839,0.7823749911040068,325.2998749958351,70.13355794027119
1784286020,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24097,0,6,8.313171856969555,0.7823749911040068,325.2998749958351,70.12823173009089
1784286021,100,,Aggregated,66.900000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24172,0,6,8.304689086846002,0.7823749911040068,325.2998749958351,70.12535164653318
1784286022,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24238,0,6,8.301630618704825,0.7823749911040068,325.2998749958351,70.12092581896196
1784286023,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24296,0,6,8.295538627067302,0.7823749911040068,325.2998749958351,70.115903852486
1784286024,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24368,0,6,8.291461866720319,0.7823749911040068,325.2998749958351,70.10682042022324
1784286025,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24431,0,6,8.286195541001433,0.7823749911040068,325.2998749958351,70.10740452703533
1784286026,100,,Aggregated,67.000000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24493,0,6,8.285125893409184,0.7823749911040068,325.2998749958351,70.10276405503613
1784286027,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24568,0,6,8.27993367088582,0.7823749911040068,325.2998749958351,70.09658905893846
1784286028,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24625,0,6,8.278268974920886,0.7823749911040068,325.2998749958351,70.0907614213198
1784286029,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24695,0,6,8.273245750048524,0.7823749911040068,325.2998749958351,70.08341769588985
1784286030,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24764,0,6,8.27123950446982,0.7823749911040068,325.2998749958351,70.07942981747698
1784286031,100,,Aggregated,64.700000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24823,0,6,8.266473232472089,0.7823749911040068,325.2998749958351,70.07722676549974
1784286032,100,,Aggregated,66.100000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24891,0,6,8.263405034657499,0.7823749911040068,325.2998749958351,70.07488650516251
1784286033,100,,Aggregated,65.200000,0.000000,6,7,8,9,11,14,22,38,300,320,330,24954,0,6,8.259145018777897,0.7823749911040068,325.2998749958351,70.07638054019395
1784286034,100,,Aggregated,65.400000,0.000000,6,7,8,9,11,14,22,38,290,320,330,25020,0,6,8.256769949345053,0.7823749911040068,325.2998749958351,70.07390087929656
1784286035,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,14,22,38,290,320,330,25089,0,6,8.250977747642509,0.7823749911040068,325.2998749958351,70.07166487305193
1784286036,100,,Aggregated,64.800000,0.000000,6,7,8,9,11,14,22,38,290,320,330,25152,0,6,8.246128730589698,0.7823749911040068,325.2998749958351,70.0656409033079
1784286037,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25224,0,6,8.2430035034787,0.7823749911040068,325.2998749958351,70.05867427846495
1784286038,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25282,0,6,8.239235422584224,0.7823749911040068,325.2998749958351,70.05648287319042
1784286039,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25347,0,6,8.242980707609538,0.7823749911040068,325.2998749958351,70.05069633487197
1784286040,100,,Aggregated,64.900000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25423,0,6,8.23729970537921,0.7823749911040068,325.2998749958351,70.04495928883294
1784286041,100,,Aggregated,65.900000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25487,0,6,8.233156492794912,0.7823749911040068,325.2998749958351,70.04080511633381
1784286042,100,,Aggregated,65.200000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25560,0,6,8.229371432815453,0.7823749911040068,325.2998749958351,70.03736306729265
1784286043,100,,Aggregated,66.300000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25615,0,6,8.22379985007093,0.7823749911040068,325.2998749958351,70.03337887956276
1784286044,100,,Aggregated,66.400000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25684,0,6,8.219106255944398,0.7823749911040068,325.2998749958351,70.02721538701137
1784286045,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25752,0,6,8.217666820154074,0.7823749911040068,325.2998749958351,70.02345448897174
1784286046,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25811,0,6,8.216423600040335,0.7823749911040068,325.2998749958351,70.02390453682538
1784286047,100,,Aggregated,65.800000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25882,0,6,8.21429285945872,0.7823749911040068,325.2998749958351,70.01877752878448
1784286048,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,22,37,290,320,330,25949,0,6,8.208786945643771,0.7823749911040068,325.2998749958351,70.0141816640333
1784286049,100,,Aggregated,65.300000,0.000000,6,7,8,9,11,14,22,37,290,320,330,26008,0,6,8.205531740024878,0.7823749911040068,325.2998749958351,70.00980467548446
1784286050,100,,Aggregated,66.700000,0.000000,6,7,8,9,11,14,22,37,290,320,330,26081,0,6,8.199480188057645,0.7823749911040068,325.2998749958351,70.0057129711284
1784286051,100,,Aggregated,65.900000,0.000000,6,7,8,9,11,14,22,37,290,320,330,26138,0,6,8.19499645144102,0.7823749911040068,325.2998749958351,70.00443798301323
1784286052,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,14,21,37,290,320,330,26211,0,6,8.191284271475068,0.7823749911040068,325.2998749958351,69.99958032886956
1784286053,100,,Aggregated,64.500000,0.000000,6,7,8,9,11,14,21,37,290,320,330,26279,0,6,8.186012885595629,0.7823749911040068,325.2998749958351,69.99916282963584
1784286054,100,,Aggregated,65.600000,0.000000,6,7,8,9,11,14,21,37,290,320,330,26335,0,6,8.185004575489412,0.7823749911040068,325.2998749958351,69.99384849060186
1784286055,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26406,0,6,8.179294705728775,0.7823749911040068,325.2998749958351,69.99288040596834
1784286056,100,,Aggregated,65.200000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26469,0,6,8.17465471081216,0.7823749911040068,325.2998749958351,69.98496354225698
1784286057,100,,Aggregated,65.700000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26528,0,6,8.17249774907141,0.7823749911040068,325.2998749958351,69.98311218335344
1784286058,100,,Aggregated,65.600000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26601,0,6,8.167376699388532,0.7823749911040068,325.2998749958351,69.97917371527386
1784286059,100,,Aggregated,64.900000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26669,0,6,8.16415881249248,0.7823749911040068,325.2998749958351,69.97408976714537
1784286060,100,,Aggregated,65.300000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26736,0,6,8.160986336828314,0.7823749911040068,325.2998749958351,69.97052663076002
1784286061,100,,Aggregated,64.800000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26805,0,6,8.157377957895042,0.7823749911040068,325.2998749958351,69.96791643350122
1784286062,100,,Aggregated,65.600000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26870,0,6,8.155943187587557,0.7823749911040068,325.2998749958351,69.96579828805359
1784286063,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,21,36,290,320,330,26934,0,6,8.154310771718352,0.7823749911040068,325.2998749958351,69.96283507833965
1784286064,100,,Aggregated,65.600000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27001,0,6,8.149814842991297,0.7823749911040068,325.2998749958351,69.95777934150587
1784286065,100,,Aggregated,65.400000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27071,0,6,8.146020889027197,0.7823749911040068,325.2998749958351,69.95375124672158
1784286066,100,,Aggregated,65.600000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27135,0,6,8.143549509592873,0.7823749911040068,325.2998749958351,69.94774276764326
1784286067,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27208,0,6,8.140292753335418,0.7823749911040068,325.2998749958351,69.94475889444281
1784286068,100,,Aggregated,66.000000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27276,0,6,8.134986829954942,0.7823749911040068,325.2998749958351,69.94372341985628
1784286069,100,,Aggregated,67.600000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27334,0,6,8.133038350364023,0.7823749911040068,325.2998749958351,69.94194044047705
1784286070,100,,Aggregated,66.800000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27405,0,6,8.128522358210251,0.7823749911040068,325.2998749958351,69.94114212734902
1784286071,100,,Aggregated,67.400000,0.000000,6,7,8,9,11,14,21,36,280,320,330,27473,0,6,8.12286743103724,0.7823749911040068,325.2998749958351,69.93630109562116
1784286072,100,,Aggregated,66.300000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27538,0,6,8.12050919096512,0.7823749911040068,325.2998749958351,69.9259205461544
1784286073,100,,Aggregated,66.900000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27608,0,6,8.114191220905875,0.7823749911040068,325.2998749958351,69.92661547377571
1784286074,100,,Aggregated,66.900000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27677,0,6,8.111163206477496,0.7823749911040068,325.2998749958351,69.92192072840264
1784286075,100,,Aggregated,67.800000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27736,0,6,8.105658205316566,0.7823749911040068,325.2998749958351,69.9142269974041
1784286076,100,,Aggregated,67.400000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27811,0,6,8.097965786363929,0.7823749911040068,325.2998749958351,69.90701520980907
1784286077,100,,Aggregated,67.500000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27872,0,6,8.096464430741722,0.7823749911040068,325.2998749958351,69.90255453501722
1784286078,100,,Aggregated,68.000000,0.000000,6,7,8,9,11,14,21,35,280,320,330,27940,0,6,8.092491132402921,0.7823749911040068,325.2998749958351,69.90164638511095
1784286079,100,,Aggregated,66.200000,0.000000,6,7,8,9,11,14,21,35,280,320,330,28006,0,6,8.093074169727762,0.7823749911040068,325.2998749958351,69.90059273012926
1784286080,100,,Aggregated,66.600000,0.000000,6,7,8,9,11,14,21,35,280,320,330,28068,0,6,8.08983193289318,0.7823749911040068,325.2998749958351,69.89999287444778
1784286081,100,,Aggregated,66.300000,0.000000,6,7,8,9,11,14,21,35,280,320,330,28135,0,6,8.084222486209178,0.7823749911040068,325.2998749958351,69.89902256975297
1784286082,100,,Aggregated,66.800000,0.000000,6,7,8,9,11,14,20,35,280,320,330,28201,0,6,8.081697490921904,0.7823749911040068,325.2998749958351,69.89798234105173
1784286083,100,,Aggregated,66.400000,0.000000,6,7,8,9,11,14,21,35,280,320,330,28273,0,6,8.08212217898402,0.7823749911040068,325.2998749958351,69.89739327273371
1784286084,100,,Aggregated,65.400000,0.000000,6,7,8,9,11,14,21,35,280,320,330,28340,0,6,8.079398134100767,0.7823749911040068,325.2998749958351,69.88828510938603
1784286085,100,,Aggregated,65.200000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28404,0,6,8.07617294636446,0.7823749911040068,325.2998749958351,69.88712857344036
1784286086,100,,Aggregated,65.300000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28464,0,6,8.076074267585913,0.7823749911040068,325.2998749958351,69.88199128724003
1784286087,100,,Aggregated,65.100000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28534,0,6,8.07326692982384,0.7823749911040068,325.2998749958351,69.87614775355716
1784286088,100,,Aggregated,65.400000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28594,0,6,8.070770464349604,0.7823749911040068,325.2998749958351,69.87472896411835
1784286089,100,,Aggregated,66.400000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28663,0,6,8.069069123426065,0.7823749911040068,325.2998749958351,69.87105327425601
1784286090,100,,Aggregated,65.500000,0.000000,6,7,8,9,11,13,21,35,280,320,330,28728,0,6,8.065439420275107,0.7823749911040068,325.2998749958351,69.86709830130883
